frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len
16409,18.412727000,192.168.3.99,192.168.3.20,4004,53300,1380
16410,18.412864000,192.168.3.20,192.168.3.99,53300,4004,68
16411,18.413592000,192.168.2.99,192.168.2.20,53300,4004,68
16412,18.413675000,192.168.3.99,192.168.3.20,4004,53300,1380
16413,18.414545000,192.168.3.99,192.168.3.20,4004,53300,1380
16414,18.415683000,192.168.3.99,192.168.3.20,4004,53300,1380
16415,18.416371000,192.168.3.99,192.168.3.20,4004,53300,1380
16416,18.416466000,192.168.3.20,192.168.3.99,53300,4004,92
16417,18.417658000,192.168.3.99,192.168.3.20,4004,53300,1380
16418,18.417800000,192.168.3.20,192.168.3.99,53300,4004,68
16419,18.419431000,192.168.3.99,192.168.3.20,4004,53300,1380
16420,18.419554000,192.168.3.20,192.168.3.99,53300,4004,68
16421,18.421334000,192.168.2.99,192.168.2.20,53300,4004,68
16422,18.421414000,192.168.3.99,192.168.3.20,4004,53300,1380
16423,18.421497000,192.168.3.20,192.168.3.99,53300,4004,72
16424,18.422774000,192.168.3.99,192.168.3.20,4004,53300,1380
16425,18.423441000,192.168.3.99,192.168.3.20,4004,53300,1380
16426,18.424794000,192.168.3.99,192.168.3.20,4004,53300,1380
16427,18.424880000,192.168.3.20,192.168.3.99,53300,4004,68
16428,18.426854000,192.168.3.99,192.168.3.20,4004,53300,1380
16429,18.427013000,192.168.3.20,192.168.3.99,53300,4004,92
16430,18.430619000,192.168.3.99,192.168.3.20,4004,53300,1380
16431,18.431601000,192.168.2.99,192.168.2.20,53300,4004,72
16432,18.432550000,192.168.2.99,192.168.2.20,53300,4004,92
16433,18.432615000,192.168.3.99,192.168.3.20,4004,53300,1380
16434,18.432862000,192.168.3.20,192.168.3.99,53300,4004,68
16435,18.433321000,192.168.3.99,192.168.3.20,4004,53300,1380
16436,18.434182000,192.168.3.99,192.168.3.20,4004,53300,1380
16437,18.434739000,192.168.3.99,192.168.3.20,4004,53300,1380
16438,18.435234000,192.168.2.99,192.168.2.20,53300,4004,68
16439,18.435293000,192.168.3.99,192.168.3.20,4004,53300,1004
16440,18.436090000,192.168.3.99,192.168.3.20,4004,53300,1380
16441,18.437438000,192.168.3.99,192.168.3.20,4004,53300,1380
16442,18.437598000,192.168.3.20,192.168.3.99,53300,4004,68
16443,18.437726000,192.168.3.20,192.168.3.99,53300,4004,92
16444,18.438243000,192.168.3.99,192.168.3.20,4004,53300,1380
16445,18.439125000,192.168.2.99,192.168.2.20,53300,4004,68
16446,18.439190000,192.168.3.99,192.168.3.20,4004,53300,1380
16447,18.440041000,192.168.3.99,192.168.3.20,4004,53300,1380
16448,18.441166000,192.168.3.99,192.168.3.20,4004,53300,1380
16449,18.441891000,192.168.3.99,192.168.3.20,4004,53300,1380
16450,18.442277000,192.168.2.99,192.168.2.20,53300,4004,92
16451,18.442336000,192.168.3.99,192.168.3.20,4004,53300,1380
16452,18.443372000,192.168.3.99,192.168.3.20,4004,53300,1380
16453,18.444030000,192.168.3.99,192.168.3.20,4004,53300,1380
16454,18.444683000,192.168.3.99,192.168.3.20,4004,53300,1380
16455,18.445328000,192.168.3.99,192.168.3.20,4004,53300,1380
16456,18.446679000,192.168.3.99,192.168.3.20,4004,53300,1380
16457,18.446772000,192.168.3.20,192.168.3.99,53300,4004,68
16458,18.448431000,192.168.3.99,192.168.3.20,4004,53300,1380
16459,18.448532000,192.168.3.20,192.168.3.99,53300,4004,72
16460,18.448596000,192.168.3.20,192.168.3.99,53300,4004,92
16461,18.449221000,192.168.3.99,192.168.3.20,4004,53300,1380
16462,18.450396000,192.168.3.99,192.168.3.20,4004,53300,1380
16463,18.450738000,192.168.3.99,192.168.3.20,4004,53300,1380
16464,18.451385000,192.168.3.99,192.168.3.20,4004,53300,1380
16465,18.452102000,192.168.2.99,192.168.2.20,53300,4004,68
16466,18.452272000,192.168.3.99,192.168.3.20,4004,53300,1380
16467,18.452917000,192.168.2.99,192.168.2.20,53300,4004,92
16468,18.453889000,192.168.3.99,192.168.3.20,4004,53300,1380
16469,18.454026000,192.168.3.20,192.168.3.99,53300,4004,68
16470,18.454602000,192.168.3.99,192.168.3.20,4004,53300,1380
16471,18.455458000,192.168.3.99,192.168.3.20,4004,53300,1380
16472,18.456123000,192.168.3.99,192.168.3.20,4004,53300,1380
16473,18.456785000,192.168.3.99,192.168.3.20,4004,53300,1380
16474,18.457962000,192.168.2.99,192.168.2.20,53300,4004,72
16475,18.458348000,192.168.3.99,192.168.3.20,4004,53300,1380
16476,18.458488000,192.168.3.20,192.168.3.99,53300,4004,68
16477,18.458627000,192.168.3.20,192.168.3.99,53300,4004,92
16478,18.459074000,192.168.3.99,192.168.3.20,4004,53300,1380
16479,18.460194000,192.168.3.99,192.168.3.20,4004,53300,1380
16480,18.460712000,192.168.3.99,192.168.3.20,4004,53300,1380
16481,18.461364000,192.168.3.99,192.168.3.20,4004,53300,1380
16482,18.462025000,192.168.3.99,192.168.3.20,4004,53300,1380
16483,18.462356000,192.168.3.99,192.168.3.20,4004,53300,628
16484,18.463217000,192.168.3.99,192.168.3.20,4004,53300,1380
16485,18.463983000,192.168.3.99,192.168.3.20,4004,53300,1380
16486,18.464383000,192.168.2.99,192.168.2.20,53300,4004,92
16487,18.464443000,192.168.3.99,192.168.3.20,4004,53300,1380
16488,18.465356000,192.168.3.99,192.168.3.20,4004,53300,1380
16489,18.466353000,192.168.3.99,192.168.3.20,4004,53300,1380
16490,18.467003000,192.168.3.99,192.168.3.20,4004,53300,1380
16491,18.467734000,192.168.3.99,192.168.3.20,4004,53300,1380
16492,18.468388000,192.168.3.99,192.168.3.20,4004,53300,1380
16493,18.468908000,192.168.3.99,192.168.3.20,4004,53300,1380
16494,18.469002000,192.168.3.20,192.168.3.99,53300,4004,92
16495,18.469614000,192.168.3.99,192.168.3.20,4004,53300,1380
16496,18.470478000,192.168.3.99,192.168.3.20,4004,53300,1380
16497,18.471146000,192.168.3.99,192.168.3.20,4004,53300,1380
16498,18.471805000,192.168.3.99,192.168.3.20,4004,53300,1380
16499,18.472348000,192.168.3.99,192.168.3.20,4004,53300,1380
16500,18.472867000,192.168.2.99,192.168.2.20,53300,4004,68
16501,18.472928000,192.168.3.99,192.168.3.20,4004,53300,1380
16502,18.473843000,192.168.3.99,192.168.3.20,4004,53300,1380
16503,18.474547000,192.168.2.99,192.168.2.20,53300,4004,92
16504,18.474613000,192.168.3.99,192.168.3.20,4004,53300,1380
16505,18.475411000,192.168.3.99,192.168.3.20,4004,53300,1380
16506,18.476068000,192.168.3.99,192.168.3.20,4004,53300,1380
16507,18.476732000,192.168.3.99,192.168.3.20,4004,53300,1380
16508,18.477238000,192.168.3.99,192.168.3.20,4004,53300,1380
16509,18.477894000,192.168.3.99,192.168.3.20,4004,53300,1380
16510,18.478545000,192.168.3.99,192.168.3.20,4004,53300,1380
16511,18.478623000,192.168.3.99,192.168.3.20,4004,53300,68
16512,18.479400000,192.168.3.99,192.168.3.20,4004,53300,1004
16513,18.479494000,192.168.3.20,192.168.3.99,53300,4004,92
16514,18.480289000,192.168.3.99,192.168.3.20,4004,53300,1380
16515,18.481381000,192.168.3.99,192.168.3.20,4004,53300,1380
16516,18.481856000,192.168.3.99,192.168.3.20,4004,53300,1380
16517,18.483410000,192.168.3.99,192.168.3.20,4004,53300,1380
16518,18.483550000,192.168.3.20,192.168.3.99,53300,4004,68
16519,18.484083000,192.168.3.99,192.168.3.20,4004,53300,1380
16520,18.484866000,192.168.3.99,192.168.3.20,4004,53300,1380
16521,18.485371000,192.168.2.99,192.168.2.20,53300,4004,68
16522,18.485434000,192.168.3.99,192.168.3.20,4004,53300,1380
16523,18.486581000,192.168.2.99,192.168.2.20,53300,4004,92
16524,18.486967000,192.168.3.99,192.168.3.20,4004,53300,1380
16525,18.487628000,192.168.3.99,192.168.3.20,4004,53300,1380
16526,18.488280000,192.168.3.99,192.168.3.20,4004,53300,1380
16527,18.488842000,192.168.3.99,192.168.3.20,4004,53300,1380
16528,18.489496000,192.168.3.99,192.168.3.20,4004,53300,1380
16529,18.489643000,192.168.3.20,192.168.3.99,53300,4004,92
16530,18.490965000,192.168.3.99,192.168.3.20,4004,53300,1380
16531,18.491060000,192.168.3.20,192.168.3.99,53300,4004,68
16532,18.491960000,192.168.3.99,192.168.3.20,4004,53300,1380
16533,18.492706000,192.168.3.99,192.168.3.20,4004,53300,1380
16534,18.493967000,192.168.3.99,192.168.3.20,4004,53300,1380
16535,18.494273000,192.168.3.99,192.168.3.20,4004,53300,1004
16536,18.494432000,192.168.3.99,192.168.3.20,4004,53300,1380
16537,18.497593000,192.168.3.99,192.168.3.20,4004,53300,1380
16538,18.497788000,192.168.3.99,192.168.3.20,4004,53300,1380
16539,18.497891000,192.168.3.99,192.168.3.20,4004,53300,1380
16540,18.497990000,192.168.3.99,192.168.3.20,4004,53300,1380
16541,18.498083000,192.168.3.99,192.168.3.20,4004,53300,1380
16542,18.498954000,192.168.3.99,192.168.3.20,4004,53300,1380
16543,18.499933000,192.168.3.99,192.168.3.20,4004,53300,1380
16544,18.500093000,192.168.3.20,192.168.3.99,53300,4004,92
16545,18.500199000,192.168.3.99,192.168.3.20,4004,53300,1380
16546,18.500980000,192.168.3.99,192.168.3.20,4004,53300,628
16547,18.501964000,192.168.3.99,192.168.3.20,4004,53300,1380
16548,18.502557000,192.168.3.99,192.168.3.20,4004,53300,1380
16549,18.502894000,192.168.3.99,192.168.3.20,4004,53300,252
16550,18.503636000,192.168.3.99,192.168.3.20,4004,53300,1380
16551,18.504608000,192.168.3.99,192.168.3.20,4004,53300,1380
16552,18.505101000,192.168.3.99,192.168.3.20,4004,53300,1380
16553,18.506182000,192.168.2.99,192.168.2.20,53300,4004,68
16554,18.506275000,192.168.3.99,192.168.3.20,4004,53300,1380
16555,18.506608000,192.168.3.99,192.168.3.20,4004,53300,1380
16556,18.507639000,192.168.2.99,192.168.2.20,53300,4004,92
16557,18.507870000,192.168.3.99,192.168.3.20,4004,53300,1380
16558,18.507956000,192.168.3.99,192.168.3.20,4004,53300,1380
16559,18.508686000,192.168.2.99,192.168.2.20,53300,4004,68
16560,18.509348000,192.168.3.99,192.168.3.20,4004,53300,1380
16561,18.509630000,192.168.3.99,192.168.3.20,4004,53300,1380
16562,18.510157000,192.168.3.99,192.168.3.20,4004,53300,1380
16563,18.510291000,192.168.3.20,192.168.3.99,53300,4004,92
16564,18.510768000,192.168.3.99,192.168.3.20,4004,53300,1380
16565,18.511647000,192.168.3.99,192.168.3.20,4004,53300,1380
16566,18.512572000,192.168.3.99,192.168.3.20,4004,53300,1380
16567,18.513144000,192.168.3.99,192.168.3.20,4004,53300,1380
16568,18.514129000,192.168.2.99,192.168.2.20,53300,4004,68
16569,18.514254000,192.168.3.99,192.168.3.20,4004,53300,1380
16570,18.515186000,192.168.3.99,192.168.3.20,4004,53300,1380
16571,18.516032000,192.168.3.99,192.168.3.20,4004,53300,252
16572,18.516117000,192.168.3.20,192.168.3.99,53300,4004,68
16573,18.516468000,192.168.3.99,192.168.3.20,4004,53300,68
16574,18.517977000,192.168.3.99,192.168.3.20,4004,53300,68
16575,18.518863000,192.168.3.99,192.168.3.20,4004,53300,68
16576,18.518915000,192.168.2.99,192.168.2.20,53300,4004,68
16577,18.519582000,192.168.3.99,192.168.3.20,4004,53300,1380
16578,18.520300000,192.168.3.99,192.168.3.20,4004,53300,1380
16579,18.520400000,192.168.3.20,192.168.3.99,53300,4004,92
16580,18.520740000,192.168.2.99,192.168.2.20,53300,4004,68
16581,18.520802000,192.168.3.99,192.168.3.20,4004,53300,1380
16582,18.522011000,192.168.3.99,192.168.3.20,4004,53300,1380
16583,18.522770000,192.168.2.99,192.168.2.20,53300,4004,72
16584,18.522877000,192.168.3.99,192.168.3.20,4004,53300,1380
16585,18.523552000,192.168.3.99,192.168.3.20,4004,53300,1380
16586,18.524529000,192.168.3.99,192.168.3.20,4004,53300,1380
16587,18.524718000,192.168.3.99,192.168.3.20,4004,53300,1380
16588,18.525562000,192.168.3.99,192.168.3.20,4004,53300,1380
16589,18.526038000,192.168.2.99,192.168.2.20,53300,4004,68
16590,18.526119000,192.168.3.99,192.168.3.20,4004,53300,1380
16591,18.526883000,192.168.3.99,192.168.3.20,4004,53300,1380
16592,18.527543000,192.168.3.99,192.168.3.20,4004,53300,1380
16593,18.527963000,192.168.2.99,192.168.2.20,53300,4004,92
16594,18.528024000,192.168.3.99,192.168.3.20,4004,53300,1380
16595,18.528845000,192.168.3.99,192.168.3.20,4004,53300,1380
16596,18.529432000,192.168.3.99,192.168.3.20,4004,53300,1380
16597,18.530272000,192.168.3.99,192.168.3.20,4004,53300,1380
16598,18.530425000,192.168.3.20,192.168.3.99,53300,4004,92
16599,18.530556000,192.168.3.99,192.168.3.20,4004,53300,1380
16600,18.531306000,192.168.3.99,192.168.3.20,4004,53300,1380
16601,18.532218000,192.168.3.99,192.168.3.20,4004,53300,1380
16602,18.533428000,192.168.3.99,192.168.3.20,4004,53300,1380
16603,18.533853000,192.168.2.99,192.168.2.20,53300,4004,68
16604,18.533920000,192.168.3.99,192.168.3.20,4004,53300,1192
16605,18.534767000,192.168.3.99,192.168.3.20,4004,53300,1380
16606,18.535940000,192.168.3.99,192.168.3.20,4004,53300,1380
16607,18.536524000,192.168.3.99,192.168.3.20,4004,53300,1380
16608,18.537081000,192.168.3.99,192.168.3.20,4004,53300,1380
16609,18.537752000,192.168.3.99,192.168.3.20,4004,53300,1380
16610,18.538299000,192.168.2.99,192.168.2.20,53300,4004,68
16611,18.538810000,192.168.3.99,192.168.3.20,4004,53300,1380
16612,18.539887000,192.168.2.99,192.168.2.20,53300,4004,92
16613,18.539978000,192.168.3.99,192.168.3.20,4004,53300,1380
16614,18.541251000,192.168.3.99,192.168.3.20,4004,53300,1380
16615,18.541379000,192.168.3.20,192.168.3.99,53300,4004,68
16616,18.541482000,192.168.3.20,192.168.3.99,53300,4004,92
16617,18.541850000,192.168.3.99,192.168.3.20,4004,53300,816
16618,18.544215000,192.168.3.99,192.168.3.20,4004,53300,1380
16619,18.544346000,192.168.3.20,192.168.3.99,53300,4004,68
16620,18.544960000,192.168.3.99,192.168.3.20,4004,53300,1380
16621,18.545764000,192.168.3.99,192.168.3.20,4004,53300,1380
16622,18.546212000,192.168.3.99,192.168.3.20,4004,53300,1380
16623,18.546674000,192.168.3.99,192.168.3.20,4004,53300,1380
16624,18.547436000,192.168.3.99,192.168.3.20,4004,53300,1380
16625,18.547888000,192.168.2.99,192.168.2.20,53300,4004,68
16626,18.547955000,192.168.3.99,192.168.3.20,4004,53300,1380
16627,18.548684000,192.168.3.99,192.168.3.20,4004,53300,1380
16628,18.549419000,192.168.3.99,192.168.3.20,4004,53300,1380
16629,18.550202000,192.168.2.99,192.168.2.20,53300,4004,92
16630,18.550270000,192.168.3.99,192.168.3.20,4004,53300,1380
16631,18.551116000,192.168.3.99,192.168.3.20,4004,53300,1380
16632,18.551767000,192.168.3.99,192.168.3.20,4004,53300,1380
16633,18.551905000,192.168.3.20,192.168.3.99,53300,4004,92
16634,18.552869000,192.168.3.99,192.168.3.20,4004,53300,1380
16635,18.554497000,192.168.3.99,192.168.3.20,4004,53300,1380
16636,18.554672000,192.168.3.20,192.168.3.99,53300,4004,68
16637,18.556076000,192.168.2.99,192.168.2.20,53300,4004,68
16638,18.556173000,192.168.3.99,192.168.3.20,4004,53300,1380
16639,18.556253000,192.168.3.99,192.168.3.20,4004,53300,1380
16640,18.556728000,192.168.3.99,192.168.3.20,4004,53300,1380
16641,18.557143000,192.168.3.99,192.168.3.20,4004,53300,628
16642,18.557921000,192.168.3.99,192.168.3.20,4004,53300,1380
16643,18.558955000,192.168.3.99,192.168.3.20,4004,53300,1380
16644,18.559614000,192.168.2.99,192.168.2.20,53300,4004,68
16645,18.559677000,192.168.3.99,192.168.3.20,4004,53300,252
16646,18.560303000,192.168.2.99,192.168.2.20,53300,4004,92
16647,18.560370000,192.168.3.99,192.168.3.20,4004,53300,1380
16648,18.561315000,192.168.3.99,192.168.3.20,4004,53300,1380
16649,18.561968000,192.168.3.99,192.168.3.20,4004,53300,1380
16650,18.562096000,192.168.3.20,192.168.3.99,53300,4004,92
16651,18.562625000,192.168.3.99,192.168.3.20,4004,53300,1380
16652,18.563291000,192.168.3.99,192.168.3.20,4004,53300,1380
16653,18.565046000,192.168.3.99,192.168.3.20,4004,53300,1380
16654,18.565171000,192.168.3.20,192.168.3.99,53300,4004,68
16655,18.566297000,192.168.3.99,192.168.3.20,4004,53300,1380
16656,18.566455000,192.168.3.20,192.168.3.99,53300,4004,68
16657,18.566873000,192.168.3.99,192.168.3.20,4004,53300,1004
16658,18.567183000,192.168.3.99,192.168.3.20,4004,53300,68
16659,18.568106000,192.168.3.99,192.168.3.20,4004,53300,1380
16660,18.568808000,192.168.3.99,192.168.3.20,4004,53300,1380
16661,18.569547000,192.168.3.99,192.168.3.20,4004,53300,1380
16662,18.570214000,192.168.2.99,192.168.2.20,53300,4004,92
16663,18.570287000,192.168.3.99,192.168.3.20,4004,53300,1380
16664,18.571083000,192.168.3.99,192.168.3.20,4004,53300,1380
16665,18.571745000,192.168.3.99,192.168.3.20,4004,53300,1380
16666,18.572402000,192.168.3.99,192.168.3.20,4004,53300,1380
16667,18.572533000,192.168.3.20,192.168.3.99,53300,4004,92
16668,18.573544000,192.168.3.99,192.168.3.20,4004,53300,1380
16669,18.574108000,192.168.3.99,192.168.3.20,4004,53300,1380
16670,18.575209000,192.168.3.99,192.168.3.20,4004,53300,1380
16671,18.575865000,192.168.3.99,192.168.3.20,4004,53300,1380
16672,18.576525000,192.168.3.99,192.168.3.20,4004,53300,1380
16673,18.577103000,192.168.3.99,192.168.3.20,4004,53300,1380
16674,18.577836000,192.168.3.99,192.168.3.20,4004,53300,1380
16675,18.578498000,192.168.3.99,192.168.3.20,4004,53300,1380
16676,18.579199000,192.168.3.99,192.168.3.20,4004,53300,1380
16677,18.580483000,192.168.2.99,192.168.2.20,53300,4004,92
16678,18.580662000,192.168.3.99,192.168.3.20,4004,53300,1380
16679,18.580766000,192.168.3.20,192.168.3.99,53300,4004,68
16680,18.581355000,192.168.3.99,192.168.3.20,4004,53300,1380
16681,18.582120000,192.168.3.99,192.168.3.20,4004,53300,1380
16682,18.583368000,192.168.3.99,192.168.3.20,4004,53300,1380
16683,18.583488000,192.168.3.20,192.168.3.99,53300,4004,68
16684,18.583597000,192.168.3.20,192.168.3.99,53300,4004,92
16685,18.584318000,192.168.3.99,192.168.3.20,4004,53300,628
16686,18.585024000,192.168.2.99,192.168.2.20,53300,4004,68
16687,18.585095000,192.168.3.99,192.168.3.20,4004,53300,1380
16688,18.585611000,192.168.3.99,192.168.3.20,4004,53300,68
16689,18.586543000,192.168.3.99,192.168.3.20,4004,53300,1380
16690,18.587570000,192.168.3.99,192.168.3.20,4004,53300,1380
16691,18.588307000,192.168.3.99,192.168.3.20,4004,53300,1380
16692,18.588887000,192.168.3.99,192.168.3.20,4004,53300,1380
16693,18.589557000,192.168.3.99,192.168.3.20,4004,53300,1380
16694,18.590229000,192.168.3.99,192.168.3.20,4004,53300,1380
16695,18.590841000,192.168.3.99,192.168.3.20,4004,53300,1380
16696,18.591755000,192.168.2.99,192.168.2.20,53300,4004,68
16697,18.592740000,192.168.3.99,192.168.3.20,4004,53300,1380
16698,18.592841000,192.168.3.20,192.168.3.99,53300,4004,68
16699,18.598784000,192.168.3.99,192.168.3.20,4004,53300,1380
16700,18.599016000,192.168.3.20,192.168.3.99,53300,4004,68
16701,18.599115000,192.168.3.20,192.168.3.99,53300,4004,92
16702,18.599767000,192.168.3.99,192.168.3.20,4004,53300,1380
16703,18.600819000,192.168.2.99,192.168.2.20,53300,4004,92
16704,18.600903000,192.168.3.99,192.168.3.20,4004,53300,1380
16705,18.602096000,192.168.3.99,192.168.3.20,4004,53300,1380
16706,18.605284000,192.168.3.99,192.168.3.20,4004,53300,1380
16707,18.605425000,192.168.3.20,192.168.3.99,53300,4004,72
16708,18.606895000,192.168.3.99,192.168.3.20,4004,53300,1380
16709,18.608570000,192.168.3.99,192.168.3.20,4004,53300,1380
16710,18.610045000,192.168.3.99,192.168.3.20,4004,53300,1380
16711,18.610265000,192.168.3.20,192.168.3.99,53300,4004,92
16712,18.611243000,192.168.2.99,192.168.2.20,53300,4004,92
16713,18.611316000,192.168.3.99,192.168.3.20,4004,53300,1380
16714,18.611407000,192.168.3.20,192.168.3.99,53300,4004,68
16715,18.612256000,192.168.3.99,192.168.3.20,4004,53300,1380
16716,18.612843000,192.168.3.99,192.168.3.20,4004,53300,1380
16717,18.613553000,192.168.3.99,192.168.3.20,4004,53300,1380
16718,18.616352000,192.168.3.99,192.168.3.20,4004,53300,1380
16719,18.616563000,192.168.3.20,192.168.3.99,53300,4004,72
16720,18.618095000,192.168.2.99,192.168.2.20,53300,4004,68
16721,18.618187000,192.168.3.99,192.168.3.20,4004,53300,1380
16722,18.618262000,192.168.3.99,192.168.3.20,4004,53300,1380
16723,18.618586000,192.168.3.99,192.168.3.20,4004,53300,1380
16724,18.619624000,192.168.3.99,192.168.3.20,4004,53300,1380
16725,18.620070000,192.168.3.99,192.168.3.20,4004,53300,440
16726,18.620283000,192.168.3.20,192.168.3.99,53300,4004,92
16727,18.621233000,192.168.2.99,192.168.2.20,53300,4004,92
16728,18.621409000,192.168.3.99,192.168.3.20,4004,53300,1380
16729,18.622284000,192.168.3.99,192.168.3.20,4004,53300,1380
16730,18.623119000,192.168.3.99,192.168.3.20,4004,53300,252
16731,18.624283000,192.168.3.99,192.168.3.20,4004,53300,1380
16732,18.625321000,192.168.3.99,192.168.3.20,4004,53300,1380
16733,18.626771000,192.168.3.99,192.168.3.20,4004,53300,1380
16734,18.627562000,192.168.3.99,192.168.3.20,4004,53300,1380
16735,18.628622000,192.168.3.99,192.168.3.20,4004,53300,1380
16736,18.629227000,192.168.3.99,192.168.3.20,4004,53300,1380
16737,18.630095000,192.168.3.99,192.168.3.20,4004,53300,1380
16738,18.630922000,192.168.3.99,192.168.3.20,4004,53300,1380
16739,18.631041000,192.168.3.20,192.168.3.99,53300,4004,92
